100	184.300003	152.300003	175.399994	187.000000	321.899994	312.299988	405.700012	409.799988	455.799988	568.739990	802.099976	625.700012	766.500000	793.000000	814.200012	967.900024	1025.199951	1051.000000	1088.800049	1298.099976	1504.000000	1231.699951	1352.099976	1547.099976	1548.900024	1717.599976	1620.400024	1752.199951	1895.800049	1863.800049	1884.699951	2024.000000	2128.500000	2187.100098	2394.000000	2230.500000	2283.500000	2367.399902	2468.000000	2855.669922	3083.100098	2898.699951	2790.699951	2988.199951	3045.000000	2897.000000	3167.899902	3135.899902	3401.600098	3185.000000	3407.800049	3569.500000	3515.199951	3480.699951	2595.300049	3920.000000	2924.899902	3810.399902	3974.899902	4232.520020	
200	297.299988	183.300003	185.699997	219.600006	287.100006	364.899994	359.799988	379.500000	1212.800049	592.849976	670.500000	658.099976	749.500000	792.500000	840.599976	867.200012	956.400024	1019.000000	1086.099976	1216.410034	1518.699951	1275.699951	1258.900024	1378.099976	1452.099976	1453.099976	1173.000000	1700.000000	1619.199951	1271.400024	1862.099976	1916.000000	2587.399902	2221.199951	1678.599976	1489.300049	2366.600098	2404.199951	2314.699951	2559.489990	3112.800049	2859.300049	2797.699951	2936.699951	3068.199951	3030.699951	3526.000000	3189.800049	3364.000000	3277.100098	3559.199951	3820.500000	3638.600098	3477.199951	3723.300049	3907.399902	3793.300049	4063.800049	4865.200195	3899.189941	
300	559.500000	303.899994	271.000000	280.799988	290.299988	343.100006	414.600006	459.399994	504.799988	642.200012	818.099976	654.599976	775.400024	763.500000	850.599976	918.200012	945.200012	1043.800049	1125.000000	1351.560059	1382.900024	1216.500000	1313.599976	1350.099976	1433.599976	1442.199951	1554.800049	1599.900024	1641.900024	1717.900024	1744.300049	1777.500000	1829.300049	1871.800049	1999.900024	2080.199951	2041.699951	2224.600098	2197.000000	2690.179932	2669.699951	2610.000000	2570.899902	2424.399902	2540.100098	2517.899902	2841.699951	2784.300049	2457.300049	2992.100098	3821.399902	3491.899902	3029.300049	3067.300049	3252.699951	3639.500000	2685.699951	3680.800049	4213.899902	3905.310059	
400	865.299988	451.600006	397.299988	353.700012	342.899994	383.399994	469.399994	493.500000	541.099976	672.320007	808.000000	690.000000	741.200012	867.599976	752.400024	1014.000000	802.900024	1078.199951	1189.300049	1316.660034	1566.000000	1363.500000	1385.800049	1432.300049	1690.300049	1529.199951	1569.199951	1706.400024	1677.099976	1810.099976	1495.900024	1885.300049	2013.300049	1934.900024	2061.800049	2127.800049	2155.300049	2036.199951	2209.399902	2605.270020	2798.600098	2518.199951	2507.300049	2446.100098	2856.899902	2876.000000	2884.300049	2799.300049	2980.800049	3136.000000	3222.000000	3448.699951	3001.899902	3540.500000	3254.600098	3634.600098	3409.600098	3816.500000	4001.699951	3901.959961	
500	1266.300049	700.099976	539.799988	468.200012	430.200012	465.700012	484.700012	524.799988	583.799988	680.750000	813.200012	713.400024	811.000000	833.700012	877.599976	981.900024	1029.099976	1136.900024	1179.500000	1412.189941	2108.399902	1424.800049	1476.099976	1595.900024	1527.500000	1628.699951	1643.199951	1802.400024	2634.600098	1832.699951	1936.800049	1995.300049	2006.500000	1527.199951	2317.300049	2201.300049	2321.800049	2334.300049	2445.699951	2682.229980	3108.000000	2805.199951	2725.199951	2683.100098	2904.199951	3581.000000	3325.399902	3028.500000	3520.000000	3247.100098	3663.800049	3737.100098	3221.000000	3407.300049	3416.199951	3971.699951	3693.000000	4015.800049	4019.399902	4098.609863	
600	1742.000000	949.599976	713.200012	588.799988	561.799988	561.400024	625.099976	564.599976	603.299988	678.460022	874.599976	760.500000	816.099976	886.799988	869.200012	967.299988	1069.599976	1157.699951	977.799988	1393.020020	1566.199951	1436.000000	1445.400024	1467.300049	1476.000000	1582.099976	1614.599976	1718.300049	1877.099976	1774.400024	1799.400024	2032.000000	2033.099976	2093.300049	2475.000000	2175.100098	2357.500000	2367.100098	2452.000000	2810.389893	3083.399902	3016.300049	2968.000000	2869.000000	3050.199951	3154.800049	3529.000000	3639.500000	3719.399902	3635.399902	3826.199951	3892.899902	3542.199951	3771.500000	3708.100098	4092.399902	4260.899902	4311.500000	4442.700195	4117.330078	
700	2383.100098	1261.599976	898.000000	732.299988	684.000000	643.000000	636.099976	646.400024	725.099976	685.859985	860.400024	811.000000	749.200012	918.799988	1001.500000	1002.799988	1071.900024	1106.099976	1134.500000	1370.310059	1585.699951	1500.199951	1415.400024	1520.300049	1614.699951	2247.399902	1718.000000	1822.800049	1885.800049	1901.099976	1953.900024	2180.800049	2035.300049	2758.300049	2582.199951	2246.300049	2495.199951	2450.800049	2606.000000	2800.459961	3134.399902	3139.100098	3160.300049	2958.300049	3386.100098	3349.300049	3499.800049	3914.899902	3859.399902	3791.100098	3721.300049	3794.800049	3959.399902	3971.399902	3973.899902	4413.299805	4296.000000	4608.299805	4333.600098	4040.479980	
800	2992.500000	1579.400024	1112.000000	914.599976	812.799988	755.400024	749.500000	714.500000	742.799988	773.109985	900.599976	815.799988	893.200012	934.200012	998.200012	1048.300049	1056.400024	1159.699951	1199.099976	1397.959961	1577.199951	1529.000000	1503.500000	1571.699951	1671.099976	1730.000000	1818.000000	1898.900024	1909.199951	1934.300049	2191.500000	2328.500000	2265.500000	2203.300049	2786.000000	2304.699951	2701.399902	2462.399902	2540.600098	2760.149902	3113.899902	3095.100098	3171.100098	3127.800049	3341.199951	3439.500000	3692.100098	3614.800049	3824.399902	3949.699951	3754.899902	4001.399902	4037.500000	4025.600098	4085.100098	4983.700195	4278.000000	4440.700195	4343.000000	3522.600098	
900	3731.600098	1949.199951	1379.900024	1084.300049	962.700012	885.400024	851.900024	811.900024	817.599976	850.590027	964.400024	867.099976	946.500000	986.400024	1002.000000	1910.500000	1100.199951	1234.000000	1245.900024	1436.430054	1631.699951	1639.500000	1533.500000	1630.699951	1722.300049	1657.400024	1843.000000	2053.600098	1839.300049	1962.699951	2026.400024	2421.600098	2445.300049	2223.199951	2831.800049	2355.199951	2728.000000	2823.600098	2693.199951	2824.010010	3084.300049	3081.399902	3238.000000	3213.899902	4132.799805	3359.399902	3512.199951	3593.600098	3674.899902	4371.899902	4008.500000	3743.600098	3962.500000	4138.899902	4147.200195	4000.000000	4429.200195	4520.299805	4542.000000	4171.439941	
1000	4560.899902	2369.399902	1679.699951	1298.699951	1155.000000	1017.700012	979.799988	993.500000	926.400024	953.559998	1100.300049	922.500000	1016.599976	988.700012	1076.699951	1165.699951	1153.900024	1227.099976	1299.599976	1479.339966	1655.599976	1767.199951	1676.199951	1703.300049	1793.400024	1867.800049	1941.500000	2139.199951	2143.600098	2130.399902	2110.699951	2524.600098	2570.600098	2332.800049	2695.100098	2532.199951	2821.000000	2858.399902	2982.600098	2791.239990	3178.399902	3226.100098	3320.300049	3333.000000	3668.899902	3482.500000	3575.399902	3733.800049	3720.300049	3718.399902	3836.300049	3947.899902	4732.000000	4081.699951	4304.200195	4108.700195	4648.700195	4992.600098	4568.899902	4157.589844	
